年,罪種00,罪種01,罪種02,年齢層,検挙人員
2018,風俗犯,賭博,賭博開張等,15歳,0
2018,風俗犯,わいせつ,強制わいせつ,15歳,53
2018,風俗犯,わいせつ,公然わいせつ,15歳,13
2018,その他の刑法犯,占有離脱物横領,,15歳,324
2018,その他の刑法犯,公務執行妨害,,15歳,17
2018,その他の刑法犯,住居侵入,,15歳,164
2018,その他の刑法犯,逮捕監禁,,15歳,0
2018,その他の刑法犯,略取誘拐・人身売買,,15歳,2
2018,その他の刑法犯,盗品等,,15歳,62
2018,その他の刑法犯,器物損壊等,,15歳,89
2018,粗暴犯,傷害,その他,15歳,322
2018,知能犯,汚職,その他,15歳,0
2018,風俗犯,わいせつ,その他,15歳,21
2018,その他の刑法犯,その他,,15歳,42
2018,凶悪犯,殺人,殺人,16歳,4
2018,凶悪犯,殺人,嬰児殺,16歳,0
2018,凶悪犯,殺人,殺人予備,16歳,0
2018,凶悪犯,殺人,自殺関与,16歳,1
2018,凶悪犯,強盗,強盗殺人,16歳,0
2018,凶悪犯,強盗,強盗傷人,16歳,29
2018,凶悪犯,強盗,強盗・強制性交等,16歳,0
2018,凶悪犯,強盗,強盗・準強盗,16歳,21
2018,凶悪犯,放火,,16歳,5
2018,凶悪犯,強制性交等,,16歳,34
2018,粗暴犯,凶器準備集合,,16歳,1
2018,粗暴犯,暴行,,16歳,174
2018,粗暴犯,傷害,傷害致死,16歳,0
2018,粗暴犯,脅迫,,16歳,40
2018,粗暴犯,恐喝,,16歳,87
2018,窃盗犯,侵入盗,,16歳,100
2018,窃盗犯,乗り物盗,,16歳,958
2018,窃盗犯,非侵入盗,,16歳,2057
2018,知能犯,詐欺,,16歳,153
2018,知能犯,横領,横領,16歳,0
2018,知能犯,横領,業務上横領,16歳,1
2018,知能犯,偽造,通貨偽造,16歳,0
2018,知能犯,偽造,文書偽造,16歳,8
2018,知能犯,偽造,支払用カード偽造,16歳,0
2018,知能犯,偽造,有価証券偽造,16歳,0
2018,知能犯,偽造,印章偽造,16歳,0
2018,知能犯,汚職,賄賂,16歳,0
2018,知能犯,あっせん利得処罰法,,16歳,0
2018,知能犯,背任,,16歳,0
2018,風俗犯,賭博,普通賭博,16歳,0
2018,風俗犯,賭博,常習賭博,16歳,0
2018,風俗犯,賭博,賭博開張等,16歳,0
2018,風俗犯,わいせつ,強制わいせつ,16歳,60
2018,風俗犯,わいせつ,公然わいせつ,16歳,15
2018,その他の刑法犯,占有離脱物横領,,16歳,492
2018,その他の刑法犯,公務執行妨害,,16歳,36
2018,その他の刑法犯,住居侵入,,16歳,158
2018,その他の刑法犯,逮捕監禁,,16歳,4
2018,その他の刑法犯,略取誘拐・人身売買,,16歳,2
2018,その他の刑法犯,盗品等,,16歳,74
2018,その他の刑法犯,器物損壊等,,16歳,75
2018,粗暴犯,傷害,その他,16歳,405
2018,知能犯,汚職,その他,16歳,0
2018,風俗犯,わいせつ,その他,16歳,21
2018,その他の刑法犯,その他,,16歳,33
2018,凶悪犯,殺人,殺人,17歳,5
2018,凶悪犯,殺人,嬰児殺,17歳,0
2018,凶悪犯,殺人,殺人予備,17歳,0
2018,凶悪犯,殺人,自殺関与,17歳,0
2018,凶悪犯,強盗,強盗殺人,17歳,2
2018,凶悪犯,強盗,強盗傷人,17歳,29
2018,凶悪犯,強盗,強盗・強制性交等,17歳,0
2018,凶悪犯,強盗,強盗・準強盗,17歳,15
2018,凶悪犯,放火,,17歳,9
2018,凶悪犯,強制性交等,,17歳,27
2018,粗暴犯,凶器準備集合,,17歳,0
2018,粗暴犯,暴行,,17歳,165
2018,粗暴犯,傷害,傷害致死,17歳,0
2018,粗暴犯,脅迫,,17歳,22
2018,粗暴犯,恐喝,,17歳,98
2018,窃盗犯,侵入盗,,17歳,114
2018,窃盗犯,乗り物盗,,17歳,599
2018,窃盗犯,非侵入盗,,17歳,1519
2018,知能犯,詐欺,,17歳,237
2018,知能犯,横領,横領,17歳,7
2018,知能犯,横領,業務上横領,17歳,0
2018,知能犯,偽造,通貨偽造,17歳,0
2018,知能犯,偽造,文書偽造,17歳,26
2018,知能犯,偽造,支払用カード偽造,17歳,0
2018,知能犯,偽造,有価証券偽造,17歳,0
2018,知能犯,偽造,印章偽造,17歳,1
2018,知能犯,汚職,賄賂,17歳,0
2018,知能犯,あっせん利得処罰法,,17歳,0
2018,知能犯,背任,,17歳,0
2018,風俗犯,賭博,普通賭博,17歳,0
2018,風俗犯,賭博,常習賭博,17歳,0
2018,風俗犯,賭博,賭博開張等,17歳,0
2018,風俗犯,わいせつ,強制わいせつ,17歳,51
2018,風俗犯,わいせつ,公然わいせつ,17歳,20
2018,その他の刑法犯,占有離脱物横領,,17歳,448
2018,その他の刑法犯,公務執行妨害,,17歳,40
2018,その他の刑法犯,住居侵入,,17歳,144
2018,その他の刑法犯,逮捕監禁,,17歳,8
2018,その他の刑法犯,略取誘拐・人身売買,,17歳,2
2018,その他の刑法犯,盗品等,,17歳,66
2018,その他の刑法犯,器物損壊等,,17歳,66
2018,粗暴犯,傷害,その他,17歳,386
2018,知能犯,汚職,その他,17歳,0
2018,風俗犯,わいせつ,その他,17歳,20
2018,その他の刑法犯,その他,,17歳,45
2018,凶悪犯,殺人,殺人,18歳,7
2018,凶悪犯,殺人,嬰児殺,18歳,1
2018,凶悪犯,殺人,殺人予備,18歳,0
2018,凶悪犯,殺人,自殺関与,18歳,1
2018,凶悪犯,強盗,強盗殺人,18歳,4
2018,凶悪犯,強盗,強盗傷人,18歳,41
2018,凶悪犯,強盗,強盗・強制性交等,18歳,1
2018,凶悪犯,強盗,強盗・準強盗,18歳,25
2018,凶悪犯,放火,,18歳,9
2018,凶悪犯,強制性交等,,18歳,20
2018,粗暴犯,凶器準備集合,,18歳,0
2018,粗暴犯,暴行,,18歳,160
2018,粗暴犯,傷害,傷害致死,18歳,1
2018,粗暴犯,脅迫,,18歳,35
2018,粗暴犯,恐喝,,18歳,78
2018,窃盗犯,侵入盗,,18歳,144
2018,窃盗犯,乗り物盗,,18歳,475
2018,窃盗犯,非侵入盗,,18歳,1143
2018,知能犯,詐欺,,18歳,297
2018,知能犯,横領,横領,18歳,2
2018,知能犯,横領,業務上横領,18歳,1
2018,知能犯,偽造,通貨偽造,18歳,3
2018,知能犯,偽造,文書偽造,18歳,12
2018,知能犯,偽造,支払用カード偽造,18歳,3
2018,知能犯,偽造,有価証券偽造,18歳,0
2018,知能犯,偽造,印章偽造,18歳,0
2018,知能犯,汚職,賄賂,18歳,0
2018,知能犯,あっせん利得処罰法,,18歳,0
2018,知能犯,背任,,18歳,0
2018,風俗犯,賭博,普通賭博,18歳,2
2018,風俗犯,賭博,常習賭博,18歳,1
2018,風俗犯,賭博,賭博開張等,18歳,0
2018,風俗犯,わいせつ,強制わいせつ,18歳,46
2018,風俗犯,わいせつ,公然わいせつ,18歳,9
2018,その他の刑法犯,占有離脱物横領,,18歳,508
2018,その他の刑法犯,公務執行妨害,,18歳,27
2018,その他の刑法犯,住居侵入,,18歳,112
2018,その他の刑法犯,逮捕監禁,,18歳,13
2018,その他の刑法犯,略取誘拐・人身売買,,18歳,4
2018,その他の刑法犯,盗品等,,18歳,51
2018,その他の刑法犯,器物損壊等,,18歳,73
2018,粗暴犯,傷害,その他,18歳,364
2018,知能犯,汚職,その他,18歳,0
2018,風俗犯,わいせつ,その他,18歳,14
2018,その他の刑法犯,その他,,18歳,28
2018,凶悪犯,殺人,殺人,19歳,4
2018,凶悪犯,殺人,嬰児殺,19歳,0
2018,凶悪犯,殺人,殺人予備,19歳,0
2018,凶悪犯,殺人,自殺関与,19歳,0
2018,凶悪犯,強盗,強盗殺人,19歳,1
2018,凶悪犯,強盗,強盗傷人,19歳,45
2018,凶悪犯,強盗,強盗・強制性交等,19歳,0
2018,凶悪犯,強盗,強盗・準強盗,19歳,33
2018,凶悪犯,放火,,19歳,9
2018,凶悪犯,強制性交等,,19歳,28
2018,粗暴犯,凶器準備集合,,19歳,1
2018,粗暴犯,暴行,,19歳,205
2018,粗暴犯,傷害,傷害致死,19歳,5
2018,粗暴犯,脅迫,,19歳,27
2018,粗暴犯,恐喝,,19歳,61
2018,窃盗犯,侵入盗,,19歳,170
2018,窃盗犯,乗り物盗,,19歳,466
2018,窃盗犯,非侵入盗,,19歳,1152
2018,知能犯,詐欺,,19歳,340
2018,知能犯,横領,横領,19歳,3
2018,知能犯,横領,業務上横領,19歳,0
2018,知能犯,偽造,通貨偽造,19歳,1
2018,知能犯,偽造,文書偽造,19歳,20
2018,知能犯,偽造,支払用カード偽造,19歳,2
2018,知能犯,偽造,有価証券偽造,19歳,1
2018,知能犯,偽造,印章偽造,19歳,1
2018,知能犯,汚職,賄賂,19歳,0
2018,知能犯,あっせん利得処罰法,,19歳,0
2018,知能犯,背任,,19歳,0
2018,風俗犯,賭博,普通賭博,19歳,2
2018,風俗犯,賭博,常習賭博,19歳,0
2018,風俗犯,賭博,賭博開張等,19歳,0
2018,風俗犯,わいせつ,強制わいせつ,19歳,72
2018,風俗犯,わいせつ,公然わいせつ,19歳,28
2018,その他の刑法犯,占有離脱物横領,,19歳,615
2018,その他の刑法犯,公務執行妨害,,19歳,29
2018,その他の刑法犯,住居侵入,,19歳,89
2018,その他の刑法犯,逮捕監禁,,19歳,23
2018,その他の刑法犯,略取誘拐・人身売買,,19歳,10
2018,その他の刑法犯,盗品等,,19歳,31
2018,その他の刑法犯,器物損壊等,,19歳,81
2018,粗暴犯,傷害,その他,19歳,386
2018,知能犯,汚職,その他,19歳,0
2018,風俗犯,わいせつ,その他,19歳,14
2018,その他の刑法犯,その他,,19歳,52
2018,凶悪犯,殺人,殺人,20~24歳,72
2018,凶悪犯,殺人,嬰児殺,20~24歳,1
2018,凶悪犯,殺人,殺人予備,20~24歳,3
2018,凶悪犯,殺人,自殺関与,20~24歳,5
2018,凶悪犯,強盗,強盗殺人,20~24歳,7
2018,凶悪犯,強盗,強盗傷人,20~24歳,162
2018,凶悪犯,強盗,強盗・強制性交等,20~24歳,8
2018,凶悪犯,強盗,強盗・準強盗,20~24歳,147
2018,凶悪犯,放火,,20~24歳,49
2018,凶悪犯,強制性交等,,20~24歳,177
2018,粗暴犯,凶器準備集合,,20~24歳,1
2018,粗暴犯,暴行,,20~24歳,2263
2018,粗暴犯,傷害,傷害致死,20~24歳,4
2018,粗暴犯,脅迫,,20~24歳,218
2018,粗暴犯,恐喝,,20~24歳,241
2018,窃盗犯,侵入盗,,20~24歳,1109
2018,窃盗犯,乗り物盗,,20~24歳,1572
2018,窃盗犯,非侵入盗,,20~24歳,5717
2018,知能犯,詐欺,,20~24歳,1525
2018,知能犯,横領,横領,20~24歳,48
2018,知能犯,横領,業務上横領,20~24歳,33
2018,知能犯,偽造,通貨偽造,20~24歳,8
2018,知能犯,偽造,文書偽造,20~24歳,70
2018,知能犯,偽造,支払用カード偽造,20~24歳,15
2018,知能犯,偽造,有価証券偽造,20~24歳,4
2018,知能犯,偽造,印章偽造,20~24歳,3
2018,知能犯,汚職,賄賂,20~24歳,0
2018,知能犯,あっせん利得処罰法,,20~24歳,0
2018,知能犯,背任,,20~24歳,0
2018,風俗犯,賭博,普通賭博,20~24歳,13
2018,風俗犯,賭博,常習賭博,20~24歳,8
2018,風俗犯,賭博,賭博開張等,20~24歳,7
2018,風俗犯,わいせつ,強制わいせつ,20~24歳,328
2018,風俗犯,わいせつ,公然わいせつ,20~24歳,141
2018,その他の刑法犯,占有離脱物横領,,20~24歳,2703
2018,その他の刑法犯,公務執行妨害,,20~24歳,159
2018,その他の刑法犯,住居侵入,,20~24歳,419
2018,その他の刑法犯,逮捕監禁,,20~24歳,60
2018,その他の刑法犯,略取誘拐・人身売買,,20~24歳,56
2018,その他の刑法犯,盗品等,,20~24歳,100
2018,その他の刑法犯,器物損壊等,,20~24歳,486
2018,粗暴犯,傷害,その他,20~24歳,2299
2018,知能犯,汚職,その他,20~24歳,0
2018,風俗犯,わいせつ,その他,20~24歳,53
2018,その他の刑法犯,その他,,20~24歳,267
2018,凶悪犯,殺人,殺人,25~29歳,83
2018,凶悪犯,殺人,嬰児殺,25~29歳,2
2018,凶悪犯,殺人,殺人予備,25~29歳,1
2018,凶悪犯,殺人,自殺関与,25~29歳,2
2018,凶悪犯,強盗,強盗殺人,25~29歳,3
2018,凶悪犯,強盗,強盗傷人,25~29歳,83
2018,凶悪犯,強盗,強盗・強制性交等,25~29歳,3
2018,凶悪犯,強盗,強盗・準強盗,25~29歳,92
2018,凶悪犯,放火,,25~29歳,48
2018,凶悪犯,強制性交等,,25~29歳,156
2018,粗暴犯,凶器準備集合,,25~29歳,1
2018,粗暴犯,暴行,,25~29歳,2272
2018,粗暴犯,傷害,傷害致死,25~29歳,9
2018,粗暴犯,脅迫,,25~29歳,192
2018,粗暴犯,恐喝,,25~29歳,156
2018,窃盗犯,侵入盗,,25~29歳,862
2018,窃盗犯,乗り物盗,,25~29歳,728
2018,窃盗犯,非侵入盗,,25~29歳,4556
2018,知能犯,詐欺,,25~29歳,1089
2018,知能犯,横領,横領,25~29歳,47
2018,知能犯,横領,業務上横領,25~29歳,55
2018,知能犯,偽造,通貨偽造,25~29歳,7
2018,知能犯,偽造,文書偽造,25~29歳,73
2018,知能犯,偽造,支払用カード偽造,25~29歳,20
2018,知能犯,偽造,有価証券偽造,25~29歳,2
2018,知能犯,偽造,印章偽造,25~29歳,4
2018,知能犯,汚職,賄賂,25~29歳,0
2018,知能犯,あっせん利得処罰法,,25~29歳,0
2018,知能犯,背任,,25~29歳,3
2018,風俗犯,賭博,普通賭博,25~29歳,65
2018,風俗犯,賭博,常習賭博,25~29歳,13
2018,風俗犯,賭博,賭博開張等,25~29歳,10
2018,風俗犯,わいせつ,強制わいせつ,25~29歳,325
2018,風俗犯,わいせつ,公然わいせつ,25~29歳,139
2018,その他の刑法犯,占有離脱物横領,,25~29歳,1385
2018,その他の刑法犯,公務執行妨害,,25~29歳,143
2018,その他の刑法犯,住居侵入,,25~29歳,377
2018,その他の刑法犯,逮捕監禁,,25~29歳,39
2018,その他の刑法犯,略取誘拐・人身売買,,25~29歳,44
2018,その他の刑法犯,盗品等,,25~29歳,51
2018,その他の刑法犯,器物損壊等,,25~29歳,484
2018,粗暴犯,傷害,その他,25~29歳,2141
2018,知能犯,汚職,その他,25~29歳,3
2018,風俗犯,わいせつ,その他,25~29歳,60
2018,その他の刑法犯,その他,,25~29歳,281
2018,凶悪犯,殺人,殺人,30代,139
2018,凶悪犯,殺人,嬰児殺,30代,3
2018,凶悪犯,殺人,殺人予備,30代,7
2018,凶悪犯,殺人,自殺関与,30代,2
2018,凶悪犯,強盗,強盗殺人,30代,13
2018,凶悪犯,強盗,強盗傷人,30代,125
2018,凶悪犯,強盗,強盗・強制性交等,30代,15
2018,凶悪犯,強盗,強盗・準強盗,30代,175
2018,凶悪犯,放火,,30代,84
2018,凶悪犯,強制性交等,,30代,266
2018,粗暴犯,凶器準備集合,,30代,1
2018,粗暴犯,暴行,,30代,5210
2018,粗暴犯,傷害,傷害致死,30代,16
2018,粗暴犯,脅迫,,30代,507
2018,粗暴犯,恐喝,,30代,270
2018,窃盗犯,侵入盗,,30代,1332
2018,窃盗犯,乗り物盗,,30代,914
2018,窃盗犯,非侵入盗,,30代,9194
2018,知能犯,詐欺,,30代,1791
2018,知能犯,横領,横領,30代,61
2018,知能犯,横領,業務上横領,30代,179
2018,知能犯,偽造,通貨偽造,30代,8
2018,知能犯,偽造,文書偽造,30代,188
2018,知能犯,偽造,支払用カード偽造,30代,15
2018,知能犯,偽造,有価証券偽造,30代,7
2018,知能犯,偽造,印章偽造,30代,2
2018,知能犯,汚職,賄賂,30代,2
2018,知能犯,あっせん利得処罰法,,30代,0
2018,知能犯,背任,,30代,21
2018,風俗犯,賭博,普通賭博,30代,76
2018,風俗犯,賭博,常習賭博,30代,55
2018,風俗犯,賭博,賭博開張等,30代,24
2018,風俗犯,わいせつ,強制わいせつ,30代,690
2018,風俗犯,わいせつ,公然わいせつ,30代,254
2018,その他の刑法犯,占有離脱物横領,,30代,1812
2018,その他の刑法犯,公務執行妨害,,30代,373
2018,その他の刑法犯,住居侵入,,30代,652
2018,その他の刑法犯,逮捕監禁,,30代,66
2018,その他の刑法犯,略取誘拐・人身売買,,30代,59
2018,その他の刑法犯,盗品等,,30代,83
2018,その他の刑法犯,器物損壊等,,30代,966
2018,粗暴犯,傷害,その他,30代,4559
2018,知能犯,汚職,その他,30代,4
2018,風俗犯,わいせつ,その他,30代,108
2018,その他の刑法犯,その他,,30代,554
2018,凶悪犯,殺人,殺人,40代,165
2018,凶悪犯,殺人,嬰児殺,40代,0
2018,凶悪犯,殺人,殺人予備,40代,6
2018,凶悪犯,殺人,自殺関与,40代,6
2018,凶悪犯,強盗,強盗殺人,40代,7
2018,凶悪犯,強盗,強盗傷人,40代,116
2018,凶悪犯,強盗,強盗・強制性交等,40代,6
2018,凶悪犯,強盗,強盗・準強盗,40代,140
2018,凶悪犯,放火,,40代,100
2018,凶悪犯,強制性交等,,40代,203
2018,粗暴犯,凶器準備集合,,40代,0
2018,粗暴犯,暴行,,40代,6191
2018,粗暴犯,傷害,傷害致死,40代,32
2018,粗暴犯,脅迫,,40代,590
2018,粗暴犯,恐喝,,40代,309
2018,窃盗犯,侵入盗,,40代,1054
2018,窃盗犯,乗り物盗,,40代,717
2018,窃盗犯,非侵入盗,,40代,11543
2018,知能犯,詐欺,,40代,1739
2018,知能犯,横領,横領,40代,73
2018,知能犯,横領,業務上横領,40代,168
2018,知能犯,偽造,通貨偽造,40代,3
2018,知能犯,偽造,文書偽造,40代,219
2018,知能犯,偽造,支払用カード偽造,40代,9
2018,知能犯,偽造,有価証券偽造,40代,6
2018,知能犯,偽造,印章偽造,40代,3
2018,知能犯,汚職,賄賂,40代,14
2018,知能犯,あっせん利得処罰法,,40代,0
2018,知能犯,背任,,40代,16
2018,風俗犯,賭博,普通賭博,40代,63
2018,風俗犯,賭博,常習賭博,40代,47
2018,風俗犯,賭博,賭博開張等,40代,30
2018,風俗犯,わいせつ,強制わいせつ,40代,556
2018,風俗犯,わいせつ,公然わいせつ,40代,318
2018,その他の刑法犯,占有離脱物横領,,40代,1725
2018,その他の刑法犯,公務執行妨害,,40代,455
2018,その他の刑法犯,住居侵入,,40代,534
2018,その他の刑法犯,逮捕監禁,,40代,34
2018,その他の刑法犯,略取誘拐・人身売買,,40代,38
2018,その他の刑法犯,盗品等,,40代,84
2018,その他の刑法犯,器物損壊等,,40代,1021
2018,粗暴犯,傷害,その他,40代,4566
2018,知能犯,汚職,その他,40代,3
2018,風俗犯,わいせつ,その他,40代,157
2018,その他の刑法犯,その他,,40代,640
2018,凶悪犯,殺人,殺人,50代,96
2018,凶悪犯,殺人,嬰児殺,50代,0
2018,凶悪犯,殺人,殺人予備,50代,6
2018,凶悪犯,殺人,自殺関与,50代,2
2018,凶悪犯,強盗,強盗殺人,50代,2
2018,凶悪犯,強盗,強盗傷人,50代,55
2018,凶悪犯,強盗,強盗・強制性交等,50代,2
2018,凶悪犯,強盗,強盗・準強盗,50代,122
2018,凶悪犯,放火,,50代,99
2018,凶悪犯,強制性交等,,50代,85
2018,粗暴犯,凶器準備集合,,50代,0
2018,粗暴犯,暴行,,50代,3941
2018,粗暴犯,傷害,傷害致死,50代,11
2018,粗暴犯,脅迫,,50代,417
2018,粗暴犯,恐喝,,50代,193
2018,窃盗犯,侵入盗,,50代,715
2018,窃盗犯,乗り物盗,,50代,518
2018,窃盗犯,非侵入盗,,50代,10656
2018,知能犯,詐欺,,50代,1384
2018,知能犯,横領,横領,50代,59
2018,知能犯,横領,業務上横領,50代,139
2018,知能犯,偽造,通貨偽造,50代,3
2018,知能犯,偽造,文書偽造,50代,191
2018,知能犯,偽造,支払用カード偽造,50代,8
2018,知能犯,偽造,有価証券偽造,50代,3
2018,知能犯,偽造,印章偽造,50代,0
2018,知能犯,汚職,賄賂,50代,17
2018,知能犯,あっせん利得処罰法,,50代,0
2018,知能犯,背任,,50代,14
2018,風俗犯,賭博,普通賭博,50代,70
2018,風俗犯,賭博,常習賭博,50代,11
2018,風俗犯,賭博,賭博開張等,50代,25
2018,風俗犯,わいせつ,強制わいせつ,50代,297
2018,風俗犯,わいせつ,公然わいせつ,50代,277
2018,その他の刑法犯,占有離脱物横領,,50代,1491
2018,その他の刑法犯,公務執行妨害,,50代,288
2018,その他の刑法犯,住居侵入,,50代,369
2018,その他の刑法犯,逮捕監禁,,50代,26
2018,その他の刑法犯,略取誘拐・人身売買,,50代,17
2018,その他の刑法犯,盗品等,,50代,71
2018,その他の刑法犯,器物損壊等,,50代,689
2018,粗暴犯,傷害,その他,50代,2525
2018,知能犯,汚職,その他,50代,2
2018,風俗犯,わいせつ,その他,50代,89
2018,その他の刑法犯,その他,,50代,478
2018,凶悪犯,殺人,殺人,60~64歳,40
2018,凶悪犯,殺人,嬰児殺,60~64歳,0
2018,凶悪犯,殺人,殺人予備,60~64歳,0
2018,凶悪犯,殺人,自殺関与,60~64歳,1
2018,凶悪犯,強盗,強盗殺人,60~64歳,0
2018,凶悪犯,強盗,強盗傷人,60~64歳,20
2018,凶悪犯,強盗,強盗・強制性交等,60~64歳,0
2018,凶悪犯,強盗,強盗・準強盗,60~64歳,34
2018,凶悪犯,放火,,60~64歳,36
2018,凶悪犯,強制性交等,,60~64歳,15
2018,粗暴犯,凶器準備集合,,60~64歳,0
2018,粗暴犯,暴行,,60~64歳,1450
2018,粗暴犯,傷害,傷害致死,60~64歳,4
2018,粗暴犯,脅迫,,60~64歳,132
2018,粗暴犯,恐喝,,60~64歳,40
2018,窃盗犯,侵入盗,,60~64歳,260
2018,窃盗犯,乗り物盗,,60~64歳,255
2018,窃盗犯,非侵入盗,,60~64歳,5442
2018,知能犯,詐欺,,60~64歳,445
2018,知能犯,横領,横領,60~64歳,15
2018,知能犯,横領,業務上横領,60~64歳,44
2018,知能犯,偽造,通貨偽造,60~64歳,1
2018,知能犯,偽造,文書偽造,60~64歳,73
2018,知能犯,偽造,支払用カード偽造,60~64歳,1
2018,知能犯,偽造,有価証券偽造,60~64歳,1
2018,知能犯,偽造,印章偽造,60~64歳,1
2018,知能犯,汚職,賄賂,60~64歳,9
2018,知能犯,あっせん利得処罰法,,60~64歳,0
2018,知能犯,背任,,60~64歳,4
2018,風俗犯,賭博,普通賭博,60~64歳,15
2018,風俗犯,賭博,常習賭博,60~64歳,5
2018,風俗犯,賭博,賭博開張等,60~64歳,5
2018,風俗犯,わいせつ,強制わいせつ,60~64歳,108
2018,風俗犯,わいせつ,公然わいせつ,60~64歳,93
2018,その他の刑法犯,占有離脱物横領,,60~64歳,706
2018,その他の刑法犯,公務執行妨害,,60~64歳,89
2018,その他の刑法犯,住居侵入,,60~64歳,113
2018,その他の刑法犯,逮捕監禁,,60~64歳,6
2018,その他の刑法犯,略取誘拐・人身売買,,60~64歳,8
2018,その他の刑法犯,盗品等,,60~64歳,42
2018,その他の刑法犯,器物損壊等,,60~64歳,220
2018,粗暴犯,傷害,その他,60~64歳,713
2018,知能犯,汚職,その他,60~64歳,0
2018,風俗犯,わいせつ,その他,60~64歳,18
2018,その他の刑法犯,その他,,60~64歳,172
2018,凶悪犯,殺人,殺人,65~69歳,67
2018,凶悪犯,殺人,嬰児殺,65~69歳,0
2018,凶悪犯,殺人,殺人予備,65~69歳,1
2018,凶悪犯,殺人,自殺関与,65~69歳,2
2018,凶悪犯,強盗,強盗殺人,65~69歳,1
2018,凶悪犯,強盗,強盗傷人,65~69歳,20
2018,凶悪犯,強盗,強盗・強制性交等,65~69歳,0
2018,凶悪犯,強盗,強盗・準強盗,65~69歳,37
2018,凶悪犯,放火,,65~69歳,24
2018,凶悪犯,強制性交等,,65~69歳,25
2018,粗暴犯,凶器準備集合,,65~69歳,0
2018,粗暴犯,暴行,,65~69歳,1723
2018,粗暴犯,傷害,傷害致死,65~69歳,2
2018,粗暴犯,脅迫,,65~69歳,172
