年,罪種00,罪種01,罪種02,年齢層,検挙人員
2009,凶悪犯,強盗,強盗強姦,17歳,0
2009,凶悪犯,強盗,強盗・準強盗,17歳,59
2009,凶悪犯,放火,,17歳,18
2009,凶悪犯,強姦,,17歳,30
2009,粗暴犯,凶器準備集合,,17歳,4
2009,粗暴犯,暴行,,17歳,172
2009,粗暴犯,傷害,傷害致死,17歳,1
2009,粗暴犯,脅迫,,17歳,14
2009,粗暴犯,恐喝,,17歳,229
2009,窃盗犯,侵入盗,,17歳,367
2009,窃盗犯,乗り物盗,,17歳,2309
2009,窃盗犯,非侵入盗,,17歳,4688
2009,知能犯,詐欺,,17歳,207
2009,知能犯,横領,横領,17歳,2
2009,知能犯,横領,業務上横領,17歳,0
2009,知能犯,偽造,通貨偽造,17歳,2
2009,知能犯,偽造,文書偽造,17歳,10
2009,知能犯,偽造,支払用カード偽造,17歳,1
2009,知能犯,偽造,有価証券偽造,17歳,0
2009,知能犯,偽造,印章偽造,17歳,1
2009,知能犯,汚職,賄賂,17歳,0
2009,知能犯,あっせん利得処罰法,,17歳,0
2009,知能犯,背任,,17歳,0
2009,風俗犯,賭博,普通賭博,17歳,2
2009,風俗犯,賭博,常習賭博,17歳,0
2009,風俗犯,賭博,賭博開張等,17歳,0
2009,風俗犯,わいせつ,強制わいせつ,17歳,45
2009,風俗犯,わいせつ,公然わいせつ,17歳,14
2009,その他の刑法犯,占有離脱物横領,,17歳,2773
2009,その他の刑法犯,公務執行妨害,,17歳,57
2009,その他の刑法犯,住居侵入,,17歳,433
2009,その他の刑法犯,逮捕監禁,,17歳,4
2009,その他の刑法犯,略取誘拐・人身売買,,17歳,1
2009,その他の刑法犯,盗品等,,17歳,232
2009,その他の刑法犯,器物損壊等,,17歳,161
2009,粗暴犯,傷害,その他,17歳,685
2009,知能犯,汚職,その他,17歳,0
2009,風俗犯,わいせつ,その他,17歳,3
2009,その他の刑法犯,その他,,17歳,62
2009,凶悪犯,殺人,殺人,18歳,13
2009,凶悪犯,殺人,嬰児殺,18歳,0
2009,凶悪犯,殺人,殺人予備,18歳,0
2009,凶悪犯,殺人,自殺関与,18歳,0
2009,凶悪犯,強盗,強盗殺人,18歳,2
2009,凶悪犯,強盗,強盗傷人,18歳,105
2009,凶悪犯,強盗,強盗強姦,18歳,1
2009,凶悪犯,強盗,強盗・準強盗,18歳,44
2009,凶悪犯,放火,,18歳,7
2009,凶悪犯,強姦,,18歳,27
2009,粗暴犯,凶器準備集合,,18歳,11
2009,粗暴犯,暴行,,18歳,151
2009,粗暴犯,傷害,傷害致死,18歳,0
2009,粗暴犯,脅迫,,18歳,20
2009,粗暴犯,恐喝,,18歳,180
2009,窃盗犯,侵入盗,,18歳,331
2009,窃盗犯,乗り物盗,,18歳,1372
2009,窃盗犯,非侵入盗,,18歳,2860
2009,知能犯,詐欺,,18歳,234
2009,知能犯,横領,横領,18歳,7
2009,知能犯,横領,業務上横領,18歳,2
2009,知能犯,偽造,通貨偽造,18歳,3
2009,知能犯,偽造,文書偽造,18歳,13
2009,知能犯,偽造,支払用カード偽造,18歳,1
2009,知能犯,偽造,有価証券偽造,18歳,0
2009,知能犯,偽造,印章偽造,18歳,0
2009,知能犯,汚職,賄賂,18歳,0
2009,知能犯,あっせん利得処罰法,,18歳,0
2009,知能犯,背任,,18歳,0
2009,風俗犯,賭博,普通賭博,18歳,0
2009,風俗犯,賭博,常習賭博,18歳,0
2009,風俗犯,賭博,賭博開張等,18歳,0
2009,風俗犯,わいせつ,強制わいせつ,18歳,46
2009,風俗犯,わいせつ,公然わいせつ,18歳,25
2009,その他の刑法犯,占有離脱物横領,,18歳,2447
2009,その他の刑法犯,公務執行妨害,,18歳,51
2009,その他の刑法犯,住居侵入,,18歳,272
2009,その他の刑法犯,逮捕監禁,,18歳,21
2009,その他の刑法犯,略取誘拐・人身売買,,18歳,0
2009,その他の刑法犯,盗品等,,18歳,96
2009,その他の刑法犯,器物損壊等,,18歳,89
2009,粗暴犯,傷害,その他,18歳,503
2009,知能犯,汚職,その他,18歳,0
2009,風俗犯,わいせつ,その他,18歳,6
2009,その他の刑法犯,その他,,18歳,70
2009,凶悪犯,殺人,殺人,19歳,10
2009,凶悪犯,殺人,嬰児殺,19歳,1
2009,凶悪犯,殺人,殺人予備,19歳,0
2009,凶悪犯,殺人,自殺関与,19歳,0
2009,凶悪犯,強盗,強盗殺人,19歳,2
2009,凶悪犯,強盗,強盗傷人,19歳,88
2009,凶悪犯,強盗,強盗強姦,19歳,2
2009,凶悪犯,強盗,強盗・準強盗,19歳,52
2009,凶悪犯,放火,,19歳,9
2009,凶悪犯,強姦,,19歳,38
2009,粗暴犯,凶器準備集合,,19歳,1
2009,粗暴犯,暴行,,19歳,152
2009,粗暴犯,傷害,傷害致死,19歳,0
2009,粗暴犯,脅迫,,19歳,12
2009,粗暴犯,恐喝,,19歳,120
2009,窃盗犯,侵入盗,,19歳,360
2009,窃盗犯,乗り物盗,,19歳,1103
2009,窃盗犯,非侵入盗,,19歳,2208
2009,知能犯,詐欺,,19歳,224
2009,知能犯,横領,横領,19歳,7
2009,知能犯,横領,業務上横領,19歳,3
2009,知能犯,偽造,通貨偽造,19歳,3
2009,知能犯,偽造,文書偽造,19歳,9
2009,知能犯,偽造,支払用カード偽造,19歳,1
2009,知能犯,偽造,有価証券偽造,19歳,0
2009,知能犯,偽造,印章偽造,19歳,0
2009,知能犯,汚職,賄賂,19歳,0
2009,知能犯,あっせん利得処罰法,,19歳,0
2009,知能犯,背任,,19歳,0
2009,風俗犯,賭博,普通賭博,19歳,5
2009,風俗犯,賭博,常習賭博,19歳,4
2009,風俗犯,賭博,賭博開張等,19歳,0
2009,風俗犯,わいせつ,強制わいせつ,19歳,44
2009,風俗犯,わいせつ,公然わいせつ,19歳,22
2009,その他の刑法犯,占有離脱物横領,,19歳,2644
2009,その他の刑法犯,公務執行妨害,,19歳,39
2009,その他の刑法犯,住居侵入,,19歳,199
2009,その他の刑法犯,逮捕監禁,,19歳,23
2009,その他の刑法犯,略取誘拐・人身売買,,19歳,2
2009,その他の刑法犯,盗品等,,19歳,89
2009,その他の刑法犯,器物損壊等,,19歳,95
2009,粗暴犯,傷害,その他,19歳,459
2009,知能犯,汚職,その他,19歳,0
2009,風俗犯,わいせつ,その他,19歳,2
2009,その他の刑法犯,その他,,19歳,42
2009,凶悪犯,殺人,殺人,20~24歳,75
2009,凶悪犯,殺人,嬰児殺,20~24歳,1
2009,凶悪犯,殺人,殺人予備,20~24歳,0
2009,凶悪犯,殺人,自殺関与,20~24歳,2
2009,凶悪犯,強盗,強盗殺人,20~24歳,14
2009,凶悪犯,強盗,強盗傷人,20~24歳,248
2009,凶悪犯,強盗,強盗強姦,20~24歳,15
2009,凶悪犯,強盗,強盗・準強盗,20~24歳,211
2009,凶悪犯,放火,,20~24歳,59
2009,凶悪犯,強姦,,20~24歳,182
2009,粗暴犯,凶器準備集合,,20~24歳,0
2009,粗暴犯,暴行,,20~24歳,1708
2009,粗暴犯,傷害,傷害致死,20~24歳,9
2009,粗暴犯,脅迫,,20~24歳,85
2009,粗暴犯,恐喝,,20~24歳,464
2009,窃盗犯,侵入盗,,20~24歳,1543
2009,窃盗犯,乗り物盗,,20~24歳,3113
2009,窃盗犯,非侵入盗,,20~24歳,8618
2009,知能犯,詐欺,,20~24歳,1631
2009,知能犯,横領,横領,20~24歳,34
2009,知能犯,横領,業務上横領,20~24歳,21
2009,知能犯,偽造,通貨偽造,20~24歳,11
2009,知能犯,偽造,文書偽造,20~24歳,127
2009,知能犯,偽造,支払用カード偽造,20~24歳,6
2009,知能犯,偽造,有価証券偽造,20~24歳,5
2009,知能犯,偽造,印章偽造,20~24歳,3
2009,知能犯,汚職,賄賂,20~24歳,1
2009,知能犯,あっせん利得処罰法,,20~24歳,0
2009,知能犯,背任,,20~24歳,1
2009,風俗犯,賭博,普通賭博,20~24歳,86
2009,風俗犯,賭博,常習賭博,20~24歳,36
2009,風俗犯,賭博,賭博開張等,20~24歳,11
2009,風俗犯,わいせつ,強制わいせつ,20~24歳,256
2009,風俗犯,わいせつ,公然わいせつ,20~24歳,119
2009,その他の刑法犯,占有離脱物横領,,20~24歳,8424
2009,その他の刑法犯,公務執行妨害,,20~24歳,257
2009,その他の刑法犯,住居侵入,,20~24歳,454
2009,その他の刑法犯,逮捕監禁,,20~24歳,86
2009,その他の刑法犯,略取誘拐・人身売買,,20~24歳,11
2009,その他の刑法犯,盗品等,,20~24歳,292
2009,その他の刑法犯,器物損壊等,,20~24歳,476
2009,粗暴犯,傷害,その他,20~24歳,2177
2009,知能犯,汚職,その他,20~24歳,1
2009,風俗犯,わいせつ,その他,20~24歳,33
2009,その他の刑法犯,その他,,20~24歳,206
2009,凶悪犯,殺人,殺人,25~29歳,102
2009,凶悪犯,殺人,嬰児殺,25~29歳,2
2009,凶悪犯,殺人,殺人予備,25~29歳,1
2009,凶悪犯,殺人,自殺関与,25~29歳,4
2009,凶悪犯,強盗,強盗殺人,25~29歳,9
2009,凶悪犯,強盗,強盗傷人,25~29歳,172
2009,凶悪犯,強盗,強盗強姦,25~29歳,15
2009,凶悪犯,強盗,強盗・準強盗,25~29歳,175
2009,凶悪犯,放火,,25~29歳,59
2009,凶悪犯,強姦,,25~29歳,135
2009,粗暴犯,凶器準備集合,,25~29歳,2
2009,粗暴犯,暴行,,25~29歳,1980
2009,粗暴犯,傷害,傷害致死,25~29歳,16
2009,粗暴犯,脅迫,,25~29歳,121
2009,粗暴犯,恐喝,,25~29歳,415
2009,窃盗犯,侵入盗,,25~29歳,1208
2009,窃盗犯,乗り物盗,,25~29歳,1378
2009,窃盗犯,非侵入盗,,25~29歳,6987
2009,知能犯,詐欺,,25~29歳,1467
2009,知能犯,横領,横領,25~29歳,40
2009,知能犯,横領,業務上横領,25~29歳,55
2009,知能犯,偽造,通貨偽造,25~29歳,14
2009,知能犯,偽造,文書偽造,25~29歳,162
2009,知能犯,偽造,支払用カード偽造,25~29歳,11
2009,知能犯,偽造,有価証券偽造,25~29歳,0
2009,知能犯,偽造,印章偽造,25~29歳,3
2009,知能犯,汚職,賄賂,25~29歳,1
2009,知能犯,あっせん利得処罰法,,25~29歳,0
2009,知能犯,背任,,25~29歳,3
2009,風俗犯,賭博,普通賭博,25~29歳,127
2009,風俗犯,賭博,常習賭博,25~29歳,52
2009,風俗犯,賭博,賭博開張等,25~29歳,38
2009,風俗犯,わいせつ,強制わいせつ,25~29歳,276
2009,風俗犯,わいせつ,公然わいせつ,25~29歳,173
2009,その他の刑法犯,占有離脱物横領,,25~29歳,3980
2009,その他の刑法犯,公務執行妨害,,25~29歳,298
2009,その他の刑法犯,住居侵入,,25~29歳,388
2009,その他の刑法犯,逮捕監禁,,25~29歳,76
2009,その他の刑法犯,略取誘拐・人身売買,,25~29歳,16
2009,その他の刑法犯,盗品等,,25~29歳,147
2009,その他の刑法犯,器物損壊等,,25~29歳,552
2009,粗暴犯,傷害,その他,25~29歳,2295
2009,知能犯,汚職,その他,25~29歳,0
2009,風俗犯,わいせつ,その他,25~29歳,63
2009,その他の刑法犯,その他,,25~29歳,221
2009,凶悪犯,殺人,殺人,30代,207
2009,凶悪犯,殺人,嬰児殺,30代,5
2009,凶悪犯,殺人,殺人予備,30代,4
2009,凶悪犯,殺人,自殺関与,30代,3
2009,凶悪犯,強盗,強盗殺人,30代,23
2009,凶悪犯,強盗,強盗傷人,30代,207
2009,凶悪犯,強盗,強盗強姦,30代,15
2009,凶悪犯,強盗,強盗・準強盗,30代,286
2009,凶悪犯,放火,,30代,116
2009,凶悪犯,強姦,,30代,232
2009,粗暴犯,凶器準備集合,,30代,1
2009,粗暴犯,暴行,,30代,4846
2009,粗暴犯,傷害,傷害致死,30代,39
2009,粗暴犯,脅迫,,30代,312
2009,粗暴犯,恐喝,,30代,722
2009,窃盗犯,侵入盗,,30代,2168
2009,窃盗犯,乗り物盗,,30代,1923
2009,窃盗犯,非侵入盗,,30代,14302
2009,知能犯,詐欺,,30代,2554
2009,知能犯,横領,横領,30代,81
2009,知能犯,横領,業務上横領,30代,152
2009,知能犯,偽造,通貨偽造,30代,15
2009,知能犯,偽造,文書偽造,30代,373
2009,知能犯,偽造,支払用カード偽造,30代,16
2009,知能犯,偽造,有価証券偽造,30代,3
2009,知能犯,偽造,印章偽造,30代,6
2009,知能犯,汚職,賄賂,30代,5
2009,知能犯,あっせん利得処罰法,,30代,0
2009,知能犯,背任,,30代,5
2009,風俗犯,賭博,普通賭博,30代,229
2009,風俗犯,賭博,常習賭博,30代,118
2009,風俗犯,賭博,賭博開張等,30代,114
2009,風俗犯,わいせつ,強制わいせつ,30代,519
2009,風俗犯,わいせつ,公然わいせつ,30代,471
2009,その他の刑法犯,占有離脱物横領,,30代,5437
2009,その他の刑法犯,公務執行妨害,,30代,643
2009,その他の刑法犯,住居侵入,,30代,685
2009,その他の刑法犯,逮捕監禁,,30代,163
2009,その他の刑法犯,略取誘拐・人身売買,,30代,30
2009,その他の刑法犯,盗品等,,30代,234
2009,その他の刑法犯,器物損壊等,,30代,1216
2009,粗暴犯,傷害,その他,30代,4865
2009,知能犯,汚職,その他,30代,1
2009,風俗犯,わいせつ,その他,30代,278
2009,その他の刑法犯,その他,,30代,525
2009,凶悪犯,殺人,殺人,40代,181
2009,凶悪犯,殺人,嬰児殺,40代,1
2009,凶悪犯,殺人,殺人予備,40代,4
2009,凶悪犯,殺人,自殺関与,40代,3
2009,凶悪犯,強盗,強盗殺人,40代,17
2009,凶悪犯,強盗,強盗傷人,40代,158
2009,凶悪犯,強盗,強盗強姦,40代,10
2009,凶悪犯,強盗,強盗・準強盗,40代,258
2009,凶悪犯,放火,,40代,114
2009,凶悪犯,強姦,,40代,141
2009,粗暴犯,凶器準備集合,,40代,0
2009,粗暴犯,暴行,,40代,4244
2009,粗暴犯,傷害,傷害致死,40代,22
2009,粗暴犯,脅迫,,40代,321
2009,粗暴犯,恐喝,,40代,532
2009,窃盗犯,侵入盗,,40代,1524
2009,窃盗犯,乗り物盗,,40代,1367
2009,窃盗犯,非侵入盗,,40代,13312
2009,知能犯,詐欺,,40代,2191
2009,知能犯,横領,横領,40代,69
2009,知能犯,横領,業務上横領,40代,185
2009,知能犯,偽造,通貨偽造,40代,7
2009,知能犯,偽造,文書偽造,40代,333
2009,知能犯,偽造,支払用カード偽造,40代,15
2009,知能犯,偽造,有価証券偽造,40代,6
2009,知能犯,偽造,印章偽造,40代,4
2009,知能犯,汚職,賄賂,40代,14
2009,知能犯,あっせん利得処罰法,,40代,0
2009,知能犯,背任,,40代,2
2009,風俗犯,賭博,普通賭博,40代,183
2009,風俗犯,賭博,常習賭博,40代,57
2009,風俗犯,賭博,賭博開張等,40代,59
2009,風俗犯,わいせつ,強制わいせつ,40代,330
2009,風俗犯,わいせつ,公然わいせつ,40代,376
2009,その他の刑法犯,占有離脱物横領,,40代,4648
2009,その他の刑法犯,公務執行妨害,,40代,541
2009,その他の刑法犯,住居侵入,,40代,500
2009,その他の刑法犯,逮捕監禁,,40代,92
2009,その他の刑法犯,略取誘拐・人身売買,,40代,21
2009,その他の刑法犯,盗品等,,40代,233
2009,その他の刑法犯,器物損壊等,,40代,927
2009,粗暴犯,傷害,その他,40代,3457
2009,知能犯,汚職,その他,40代,3
2009,風俗犯,わいせつ,その他,40代,216
2009,その他の刑法犯,その他,,40代,500
2009,凶悪犯,殺人,殺人,50代,160
2009,凶悪犯,殺人,嬰児殺,50代,0
2009,凶悪犯,殺人,殺人予備,50代,3
2009,凶悪犯,殺人,自殺関与,50代,2
2009,凶悪犯,強盗,強盗殺人,50代,20
2009,凶悪犯,強盗,強盗傷人,50代,87
2009,凶悪犯,強盗,強盗強姦,50代,4
2009,凶悪犯,強盗,強盗・準強盗,50代,181
2009,凶悪犯,放火,,50代,105
2009,凶悪犯,強姦,,50代,57
2009,粗暴犯,凶器準備集合,,50代,0
2009,粗暴犯,暴行,,50代,3318
2009,粗暴犯,傷害,傷害致死,50代,19
2009,粗暴犯,脅迫,,50代,263
2009,粗暴犯,恐喝,,50代,266
2009,窃盗犯,侵入盗,,50代,1231
2009,窃盗犯,乗り物盗,,50代,1272
2009,窃盗犯,非侵入盗,,50代,16625
2009,知能犯,詐欺,,50代,1905
2009,知能犯,横領,横領,50代,79
2009,知能犯,横領,業務上横領,50代,143
2009,知能犯,偽造,通貨偽造,50代,6
2009,知能犯,偽造,文書偽造,50代,297
2009,知能犯,偽造,支払用カード偽造,50代,5
2009,知能犯,偽造,有価証券偽造,50代,3
2009,知能犯,偽造,印章偽造,50代,2
2009,知能犯,汚職,賄賂,50代,31
2009,知能犯,あっせん利得処罰法,,50代,0
2009,知能犯,背任,,50代,11
2009,風俗犯,賭博,普通賭博,50代,89
2009,風俗犯,賭博,常習賭博,50代,35
2009,風俗犯,賭博,賭博開張等,50代,34
2009,風俗犯,わいせつ,強制わいせつ,50代,226
2009,風俗犯,わいせつ,公然わいせつ,50代,236
2009,その他の刑法犯,占有離脱物横領,,50代,6372
2009,その他の刑法犯,公務執行妨害,,50代,372
2009,その他の刑法犯,住居侵入,,50代,428
2009,その他の刑法犯,逮捕監禁,,50代,31
2009,その他の刑法犯,略取誘拐・人身売買,,50代,9
2009,その他の刑法犯,盗品等,,50代,377
2009,その他の刑法犯,器物損壊等,,50代,694
2009,粗暴犯,傷害,その他,50代,2305
2009,知能犯,汚職,その他,50代,6
2009,風俗犯,わいせつ,その他,50代,137
2009,その他の刑法犯,その他,,50代,416
2009,凶悪犯,殺人,殺人,60~64歳,79
2009,凶悪犯,殺人,嬰児殺,60~64歳,0
2009,凶悪犯,殺人,殺人予備,60~64歳,1
2009,凶悪犯,殺人,自殺関与,60~64歳,0
2009,凶悪犯,強盗,強盗殺人,60~64歳,4
2009,凶悪犯,強盗,強盗傷人,60~64歳,39
2009,凶悪犯,強盗,強盗強姦,60~64歳,1
2009,凶悪犯,強盗,強盗・準強盗,60~64歳,62
2009,凶悪犯,放火,,60~64歳,46
2009,凶悪犯,強姦,,60~64歳,23
2009,粗暴犯,凶器準備集合,,60~64歳,0
2009,粗暴犯,暴行,,60~64歳,1685
2009,粗暴犯,傷害,傷害致死,60~64歳,8
2009,粗暴犯,脅迫,,60~64歳,140
2009,粗暴犯,恐喝,,60~64歳,106
2009,窃盗犯,侵入盗,,60~64歳,446
2009,窃盗犯,乗り物盗,,60~64歳,584
2009,窃盗犯,非侵入盗,,60~64歳,10120
2009,知能犯,詐欺,,60~64歳,782
2009,知能犯,横領,横領,60~64歳,26
2009,知能犯,横領,業務上横領,60~64歳,48
2009,知能犯,偽造,通貨偽造,60~64歳,2
2009,知能犯,偽造,文書偽造,60~64歳,102
2009,知能犯,偽造,支払用カード偽造,60~64歳,1
2009,知能犯,偽造,有価証券偽造,60~64歳,5
2009,知能犯,偽造,印章偽造,60~64歳,3
2009,知能犯,汚職,賄賂,60~64歳,9
2009,知能犯,あっせん利得処罰法,,60~64歳,0
2009,知能犯,背任,,60~64歳,0
2009,風俗犯,賭博,普通賭博,60~64歳,33
2009,風俗犯,賭博,常習賭博,60~64歳,8
2009,風俗犯,賭博,賭博開張等,60~64歳,11
2009,風俗犯,わいせつ,強制わいせつ,60~64歳,107
2009,風俗犯,わいせつ,公然わいせつ,60~64歳,67
2009,その他の刑法犯,占有離脱物横領,,60~64歳,3795
2009,その他の刑法犯,公務執行妨害,,60~64歳,179
2009,その他の刑法犯,住居侵入,,60~64歳,152
2009,その他の刑法犯,逮捕監禁,,60~64歳,11
2009,その他の刑法犯,略取誘拐・人身売買,,60~64歳,5
2009,その他の刑法犯,盗品等,,60~64歳,194
2009,その他の刑法犯,器物損壊等,,60~64歳,293
2009,粗暴犯,傷害,その他,60~64歳,1012
2009,知能犯,汚職,その他,60~64歳,1
2009,風俗犯,わいせつ,その他,60~64歳,38
2009,その他の刑法犯,その他,,60~64歳,174
2009,凶悪犯,殺人,殺人,65~69歳,54
2009,凶悪犯,殺人,嬰児殺,65~69歳,0
2009,凶悪犯,殺人,殺人予備,65~69歳,0
2009,凶悪犯,殺人,自殺関与,65~69歳,2
2009,凶悪犯,強盗,強盗殺人,65~69歳,1
2009,凶悪犯,強盗,強盗傷人,65~69歳,21
2009,凶悪犯,強盗,強盗強姦,65~69歳,0
2009,凶悪犯,強盗,強盗・準強盗,65~69歳,44
2009,凶悪犯,放火,,65~69歳,24
2009,凶悪犯,強姦,,65~69歳,15
2009,粗暴犯,凶器準備集合,,65~69歳,0
2009,粗暴犯,暴行,,65~69歳,1146
2009,粗暴犯,傷害,傷害致死,65~69歳,7
2009,粗暴犯,脅迫,,65~69歳,99
2009,粗暴犯,恐喝,,65~69歳,60
2009,窃盗犯,侵入盗,,65~69歳,233
